723250,29.84,62.04
723300,29.84,62.02
723350,29.84,62.03
723400,29.84,62.01
723450,29.83,62.02
723500,29.83,62.02
723550,29.84,61.99
723600,29.83,62.00
723650,29.84,62.01
723700,29.84,62.01
723750,29.83,62.02
723800,29.83,62.00
723850,29.86,62.03
723900,29.83,62.05
723950,29.84,62.02
724000,29.85,62.05
724050,29.84,62.07
724100,29.84,62.06
724150,29.83,62.03
724200,29.84,62.00
724250,29.85,62.03
724300,29.85,62.00
724350,29.84,62.03
724400,29.83,62.03
724450,29.84,61.99
724500,29.83,62.00
724550,29.85,61.98
724600,29.84,62.02
724650,29.85,62.00
724700,29.84,61.99
724750,29.84,62.00
724800,29.83,62.00
724850,29.83,62.00
724900,29.82,62.02
724950,29.84,61.99
725000,29.85,62.01
725050,29.83,62.03
725100,29.83,62.00
725150,29.85,62.01
725200,29.84,62.04
725250,29.84,62.02
725300,29.83,61.99
725350,29.82,62.03
725400,29.83,61.99
725450,29.81,62.00
725500,29.83,62.00
725550,29.84,62.02
725600,29.81,62.01
725650,29.83,61.98
725700,29.82,62.01
725750,29.82,61.99
725800,29.82,62.01
725850,29.81,61.99
725900,29.82,62.01
725950,29.82,62.05
726000,29.83,62.02
726050,29.82,61.96
726100,29.81,61.98
726150,29.83,62.00
726200,29.82,62.01
726250,29.81,62.03
726300,29.82,62.05
726350,29.81,62.01
726400,29.83,62.00
726450,29.82,62.01
726500,29.83,62.04
726550,29.81,62.01
726600,29.80,62.01
726650,29.81,61.99
726700,29.82,62.01
726750,29.83,62.00
726800,29.83,62.03
726850,29.82,62.00
726900,29.82,61.98
726950,29.81,62.02
727000,29.81,62.00
727050,29.81,62.00
727100,29.81,62.03
727150,29.81,62.04
727200,29.80,62.03
727250,29.81,61.99
727300,29.81,62.02
727350,29.82,61.99
727400,29.80,62.06
727450,29.81,62.05
727500,29.82,62.05
727550,29.81,62.05
727600,29.82,62.06
727650,29.80,62.03
727700,29.81,62.04
727750,29.82,62.02
727800,29.80,62.05
727850,29.79,62.04
727900,29.80,62.03
727950,29.80,62.02
728000,29.80,62.03
728050,29.81,61.99
728100,29.81,62.00
728150,29.80,61.97
728200,29.80,62.03
728250,29.80,62.03
728300,29.81,62.02
728350,29.81,62.02
728400,29.82,62.05
728450,29.80,62.03
728500,29.80,62.01
728550,29.80,62.03
728600,29.78,62.04
728650,29.78,62.03
728700,29.79,62.01
728750,29.78,62.04
728800,29.80,62.04
728850,29.79,62.05
728900,29.80,62.07
728950,29.79,61.95
729000,29.80,62.00
729050,29.78,61.98
729100,29.79,62.00
729150,29.80,61.95
729200,29.78,61.95
729250,29.79,61.99
729300,29.79,61.96
729350,29.79,61.95
729400,29.78,61.94
729450,29.80,61.97
729500,29.79,61.96
729550,29.79,61.95
729600,29.78,61.94
729650,29.79,61.94
729700,29.78,61.96
729750,29.79,61.97
729800,29.80,61.97
729850,29.80,61.97
729900,29.78,61.93
729950,29.78,61.93
730000,29.77,62.05
730050,29.78,62.01
730100,29.76,62.05
730150,29.78,61.99
730200,29.78,62.04
730250,29.80,62.04
730300,29.78,62.03
730350,29.77,62.05
730400,29.78,62.05
730450,29.78,62.01
730500,29.76,62.03
730550,29.76,62.02
730600,29.78,62.03
730650,29.76,62.04
730700,29.77,62.01
730750,29.76,62.03
730800,29.78,62.02
730850,29.76,62.01
730900,29.77,62.00
730950,29.75,62.00
731000,29.75,62.02
731050,29.74,62.01
731100,29.76,62.03
731150,29.76,62.00
731200,29.75,62.00
731250,29.76,62.00
731300,29.76,62.02
731350,29.76,62.01
731400,29.78,61.99
731450,29.77,61.98
731500,29.75,61.99
